,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,,0
0,-0.03,-0.06,0.01,-3.81,8.81,2.31,4.73,8.63,1.31,0.28,-0.58,-0.44,0.63,363572,0,W,,6220,6220
1,-0.03,-0.06,0.01,-3.81,8.81,2.31,4.69,8.52,1.35,0.28,-0.58,-0.44,0.63,363609,37,W,,2370,8590
2,-0.01,-0.03,0,-3.81,8.81,2.31,4.69,8.52,1.35,0.28,-0.58,-0.44,0.63,363648,76,W,,8800,17390
3,-0.01,-0.03,0,-3.81,8.81,2.31,4.69,8.52,1.35,0.28,-0.58,-0.44,0.63,363686,114,W,,3320,20710
4,-0.01,-0.03,0,-3.81,8.81,2.31,4.84,8.55,1.39,0.28,-0.58,-0.44,0.63,363725,153,W,,5060,25770
5,-0.01,-0.03,0,-3.81,8.81,2.31,4.8,8.52,1.39,0.28,-0.58,-0.44,0.63,363762,190,W,,,
6,-0.01,0.01,0.01,-3.81,8.81,2.31,4.8,8.52,1.39,0.28,-0.58,-0.44,0.63,363802,230,W,,,
7,-0.02,0,0.02,-3.81,8.81,2.31,4.8,8.52,1.39,0.28,-0.58,-0.44,0.63,363841,269,W,,,
8,-0.02,0,0.02,-3.81,8.81,2.31,4.69,8.59,1.35,0.28,-0.58,-0.44,0.63,363880,308,W,,,
9,-0.02,0,0.02,-3.81,8.81,2.31,4.69,8.63,1.39,0.28,-0.58,-0.44,0.63,363920,348,W,,,
10,-0.02,0,0.02,-3.81,8.81,2.31,4.77,8.59,1.43,0.28,-0.58,-0.44,0.63,363958,386,W,,,
11,-0.01,0.01,0.01,-3.81,8.81,2.31,4.77,8.59,1.43,0.28,-0.58,-0.44,0.63,363996,424,W,,,
12,-0.01,0.01,0.01,-3.81,8.81,2.31,4.77,8.55,1.43,0.28,-0.58,-0.44,0.63,364035,463,W,,,
13,-0.01,0.01,0.01,-3.81,8.81,2.31,4.8,8.55,1.39,0.28,-0.58,-0.44,0.63,364072,500,W,,,
14,-0.01,0.01,0.01,-3.81,8.81,2.31,4.77,8.55,1.39,0.28,-0.58,-0.44,0.63,364110,538,W,,,
15,-0.01,0.02,0,-3.81,8.81,2.31,4.77,8.55,1.39,0.28,-0.58,-0.44,0.63,364149,577,W,,,
16,0,0.02,0,-3.81,8.81,2.31,4.77,8.55,1.39,0.28,-0.58,-0.44,0.63,364188,616,W,,,
17,0,0.02,0,-3.81,8.81,2.31,4.73,8.55,1.43,0.28,-0.58,-0.44,0.63,364226,654,W,,,
18,0,0.02,0,-3.81,8.81,2.31,4.8,8.59,1.43,0.28,-0.58,-0.44,0.63,364264,692,W,,,
19,0,0.02,0,-3.13,8.44,2.31,4.8,8.59,1.43,0.28,-0.58,-0.44,0.63,364302,730,W,,,
20,0.02,0.05,0,-3.13,8.44,2.31,4.8,8.59,1.43,0.28,-0.58,-0.44,0.63,364341,769,W,,,
21,0.02,0.05,0,-3.13,8.44,2.31,4.77,8.55,1.5,0.28,-0.58,-0.44,0.63,364380,808,W,,,
22,0.02,0.05,0,-3.13,8.44,2.31,4.8,8.55,1.46,0.28,-0.58,-0.44,0.63,364420,848,W,,,
23,0.02,0.05,0,-3.13,8.44,2.31,4.77,8.52,1.46,0.28,-0.58,-0.44,0.63,364456,884,W,,,
24,0.03,0.06,0,-3.13,8.44,2.31,4.77,8.52,1.46,0.28,-0.58,-0.44,0.63,364494,922,W,,,
25,0.03,0.06,0,-3.13,8.44,2.31,4.73,8.55,1.5,0.28,-0.58,-0.44,0.63,364533,961,W,,,
26,0.03,0.06,0,-3.13,8.44,2.31,4.73,8.55,1.46,0.28,-0.58,-0.44,0.63,364571,999,W,,,
27,0.03,0.06,0,-3.13,8.44,2.31,4.69,8.59,1.46,0.28,-0.58,-0.44,0.63,364609,1037,W,,,
28,0.02,0.04,0,-3.13,8.44,2.31,4.69,8.59,1.46,0.28,-0.58,-0.44,0.63,364646,1074,W,,,
29,0.01,0.02,0,-3.13,8.44,2.31,4.69,8.59,1.46,0.28,-0.58,-0.44,0.63,364685,1113,W,,,
30,0.01,0.02,0,-3.13,8.44,2.31,4.73,8.55,1.43,0.28,-0.58,-0.44,0.63,364723,1151,W,,,
31,0.01,0.02,0,-3.13,8.44,2.31,4.73,8.55,1.43,0.28,-0.58,-0.44,0.63,364761,1189,W,,,
32,0,0.02,0,-3.13,8.44,2.31,4.73,8.55,1.43,0.28,-0.58,-0.44,0.63,364798,1226,W,,,
33,0.01,0.02,0,-3.13,8.44,2.31,4.73,8.55,1.43,0.28,-0.58,-0.44,0.63,364837,1265,W,,,
34,0.01,0.02,0,-3.13,8.44,2.31,4.77,8.52,1.43,0.28,-0.58,-0.44,0.63,364875,1303,W,,,
35,0.01,0.02,0,-3.13,8.44,2.31,4.77,8.55,1.43,0.28,-0.58,-0.44,0.63,364913,1341,W,,,
36,0.01,0.02,0,-4.06,8.44,0.69,4.77,8.55,1.43,0.28,-0.58,-0.44,0.63,364952,1380,W,,,
37,0,0.01,0,-4.06,8.44,0.69,4.77,8.55,1.43,0.28,-0.58,-0.44,0.63,364991,1419,W,,,
38,0,0.01,0,-4.06,8.44,0.69,4.69,8.52,1.43,0.28,-0.58,-0.44,0.63,365030,1458,W,,,
39,0,0.01,0,-4.06,8.44,0.69,4.73,8.52,1.43,0.28,-0.58,-0.44,0.63,365068,1496,W,,,
40,0,0.01,0,-4.06,8.44,0.69,4.77,8.59,1.46,0.28,-0.58,-0.44,0.63,365105,1533,W,,,
41,-0.01,-0.01,0.01,-4.06,8.44,0.69,4.77,8.59,1.46,0.28,-0.58,-0.44,0.63,365144,1572,W,,,
42,0,0.01,0.01,-4.06,8.44,0.69,4.77,8.59,1.46,0.28,-0.58,-0.44,0.63,365182,1610,W,,,
43,0,0.01,0.01,-4.06,8.44,0.69,4.73,8.59,1.43,0.28,-0.58,-0.44,0.63,365221,1649,W,,,
44,0,0.01,0.01,-4.06,8.44,0.69,4.77,8.55,1.46,0.28,-0.58,-0.44,0.63,365258,1686,W,,,
45,0,0,0,-4.06,8.44,0.69,4.77,8.55,1.46,0.28,-0.58,-0.44,0.63,365297,1725,W,,,
46,-0.02,-0.04,-0.01,-4.06,8.44,0.69,4.77,8.55,1.46,0.28,-0.58,-0.44,0.63,365335,1763,W,,,
47,-0.02,-0.04,-0.01,-4.06,8.44,0.69,4.73,8.59,1.43,0.28,-0.58,-0.44,0.63,365374,1802,W,,,
48,-0.02,-0.04,-0.01,-4.06,8.44,0.69,4.69,8.55,1.39,0.28,-0.58,-0.44,0.63,365412,1840,W,,,
49,-0.03,-0.08,0,-4.06,8.44,0.69,4.69,8.55,1.39,0.28,-0.58,-0.44,0.63,365453,1881,W,,,
50,-0.04,-0.09,0,-4.06,8.44,0.69,4.69,8.55,1.39,0.28,-0.58,-0.44,0.63,365492,1920,W,,,
51,-0.04,-0.09,0,-4.06,8.44,0.69,4.88,8.52,1.5,0.28,-0.58,-0.44,0.63,365532,1960,W,,,
52,-0.04,-0.09,0,-4.06,8.44,0.69,4.88,8.48,1.54,0.28,-0.58,-0.44,0.63,365572,2000,W,,,
53,-0.04,-0.09,0,-4.06,8.44,0.69,4.84,8.48,1.5,0.28,-0.58,-0.44,0.63,365609,2037,W,,,
54,-0.01,-0.01,0.01,-4.06,8.44,0.69,4.84,8.48,1.5,0.28,-0.58,-0.44,0.63,365649,2077,W,,,
55,-0.01,0,0.01,-4.06,8.44,0.69,4.84,8.48,1.5,0.28,-0.58,-0.44,0.63,365688,2116,W,,,
56,-0.01,0,0.01,-4.06,8.44,0.69,4.8,8.55,1.43,0.28,-0.58,-0.44,0.63,365726,2154,W,,,
57,-0.01,0,0.01,-4.06,8.44,0.69,4.77,8.48,1.5,0.28,-0.58,-0.44,0.63,365765,2193,W,,,
58,-0.01,0,0.01,-4.06,8.44,0.69,4.84,8.55,1.46,0.28,-0.58,-0.44,0.63,365802,2230,W,,,
59,0,0,0.01,-4.06,8.44,0.69,4.84,8.55,1.46,0.28,-0.58,-0.44,0.63,365841,2269,W,,,
60,0,0,0.01,-4.06,8.44,0.69,4.8,8.48,1.46,0.28,-0.58,-0.44,0.63,365880,2308,W,,,
61,0,0,0.01,-4.06,8.44,0.69,4.77,8.52,1.46,0.28,-0.58,-0.44,0.63,365920,2348,W,,,
62,0,0,0.01,-4.06,8.44,0.69,4.77,8.55,1.5,0.28,-0.58,-0.44,0.63,365957,2385,W,,,
63,0,0.01,0.01,-4.06,8.44,0.69,4.77,8.55,1.5,0.28,-0.58,-0.44,0.63,365995,2423,W,,,
64,0,0.01,0.01,-4.06,8.44,0.69,4.73,8.52,1.46,0.28,-0.58,-0.44,0.63,366033,2461,W,,,
65,0,0.01,0.01,-4.06,8.44,0.69,4.77,8.48,1.39,0.28,-0.58,-0.44,0.63,366072,2500,W,,,
66,0,0.01,0.01,-4.06,8.44,0.69,4.8,8.48,1.39,0.28,-0.58,-0.44,0.63,366109,2537,W,,,
67,0.03,0.04,-0.01,-4.06,8.44,0.69,4.8,8.48,1.39,0.28,-0.58,-0.44,0.63,366148,2576,W,,,
68,0.03,0.04,0,-4.06,8.44,0.69,4.8,8.48,1.39,0.28,-0.58,-0.44,0.63,366187,2615,W,,,
69,0.03,0.04,0,-4.06,8.44,0.69,4.77,8.59,1.43,0.28,-0.58,-0.44,0.63,366224,2652,W,,,
70,0.03,0.04,0,-4.06,8.44,0.69,4.77,8.55,1.46,0.28,-0.58,-0.44,0.63,366262,2690,W,,,
71,0.03,0.04,0,-4.06,8.44,0.69,4.77,8.55,1.46,0.35,-0.55,-0.36,0.66,366300,2728,W,,,
72,0.03,0.03,0,-4.06,8.44,0.69,4.77,8.55,1.46,0.35,-0.55,-0.36,0.66,366339,2767,W,,,
73,0.03,0.03,0,-4.06,8.44,0.69,4.73,8.59,1.46,0.35,-0.55,-0.36,0.66,366376,2804,W,,,
74,0.03,0.03,0,-4.06,8.44,0.69,4.77,8.59,1.43,0.35,-0.55,-0.36,0.66,366414,2842,W,,,
75,0.03,0.03,0,-4.06,8.44,0.69,4.8,8.63,1.39,0.35,-0.55,-0.36,0.66,366451,2879,W,,,
76,0.02,-0.01,-0.01,-4.06,8.44,0.69,4.8,8.63,1.39,0.35,-0.55,-0.36,0.66,366490,2918,W,,,
77,0.02,-0.01,-0.01,-4.06,8.44,0.69,4.8,8.52,1.43,0.35,-0.55,-0.36,0.66,366529,2957,W,,,
78,0.02,-0.01,-0.01,-4.06,8.44,0.69,4.8,8.55,1.39,0.35,-0.55,-0.36,0.66,366568,2996,W,,,
79,0.02,-0.01,-0.01,-4.06,8.44,0.69,4.84,8.55,1.39,0.35,-0.55,-0.36,0.66,366606,3034,W,,,
80,0.01,0.01,0,-4.06,8.44,0.69,4.84,8.55,1.39,0.35,-0.55,-0.36,0.66,366644,3072,W,,,
81,0.02,0.01,-0.02,-4.06,8.44,0.69,4.84,8.55,1.39,0.35,-0.55,-0.36,0.66,366683,3111,W,,,
82,0.02,0.01,-0.02,-4.06,8.44,0.69,4.77,8.55,1.43,0.35,-0.55,-0.36,0.66,366722,3150,W,,,
83,0.02,0.01,-0.02,-4.06,8.44,0.69,4.8,8.52,1.43,0.35,-0.55,-0.36,0.66,366758,3186,W,,,
84,0.02,0.03,-0.01,-4.06,8.44,0.69,4.8,8.52,1.43,0.35,-0.55,-0.36,0.66,366798,3226,W,,,
85,0.02,0.02,-0.02,-4.06,8.44,0.69,4.8,8.52,1.43,0.35,-0.55,-0.36,0.66,366836,3264,W,,,
86,0.02,0.02,-0.02,-4.06,8.44,0.69,4.77,8.55,1.39,0.35,-0.55,-0.36,0.66,366875,3303,W,,,
87,0.02,0.02,-0.02,-4.06,8.44,0.69,4.69,8.55,1.39,0.35,-0.55,-0.36,0.66,366913,3341,W,,,
88,0.02,0.02,-0.02,-2.56,10.94,1.06,4.69,8.55,1.39,0.35,-0.55,-0.36,0.66,366952,3380,W,,,
89,0.02,0.02,-0.01,-2.56,10.94,1.06,4.69,8.55,1.39,0.35,-0.55,-0.36,0.66,366991,3419,W,,,
90,0.03,0.02,0,-2.56,10.94,1.06,4.69,8.55,1.39,0.35,-0.55,-0.36,0.66,367030,3458,W,,,
91,0.03,0.02,0,-2.56,10.94,1.06,4.54,8.59,1.73,0.35,-0.55,-0.36,0.66,367070,3498,W,,,
92,0.03,0.02,0,-2.56,10.94,1.06,4.65,8.55,1.89,0.35,-0.55,-0.36,0.66,367108,3536,W,,,
93,0.06,0.12,-0.08,-2.56,10.94,1.06,4.65,8.55,1.89,0.35,-0.55,-0.36,0.66,367147,3575,W,,,
94,-0.03,0.07,-0.02,-2.56,10.94,1.06,4.65,8.55,1.89,0.35,-0.55,-0.36,0.66,367184,3612,W,,,
95,-0.03,0.07,-0.02,-2.56,10.94,1.06,4.96,8.44,2.23,0.35,-0.55,-0.36,0.66,367223,3651,W,,,
96,-0.03,0.07,-0.02,-2.56,10.94,1.06,4.92,8.36,2.19,0.35,-0.55,-0.36,0.66,367262,3690,W,,,
97,-0.21,-0.02,0.29,-2.56,10.94,1.06,4.92,8.36,2.19,0.35,-0.55,-0.36,0.66,367302,3730,W,,,
98,-0.2,-0.05,0.34,-2.56,10.94,1.06,4.92,8.36,2.19,0.35,-0.55,-0.36,0.66,367342,3770,W,,,
99,-0.2,-0.05,0.34,-2.56,10.94,1.06,4.69,7.98,2.08,0.35,-0.55,-0.36,0.66,367381,3809,W,,,
100,-0.2,-0.05,0.34,-2.56,10.94,1.06,5,8.17,2.15,0.35,-0.55,-0.36,0.66,367422,3850,W,,,
101,-0.2,-0.05,0.34,-2.56,10.94,1.06,5.54,8.59,2.5,0.35,-0.55,-0.36,0.66,367460,3888,W,,,
102,-0.21,0.05,0.36,-2.56,10.94,1.06,5.54,8.59,2.5,0.35,-0.55,-0.36,0.66,367500,3928,W,,,
103,-0.3,0.1,0.41,-2.56,10.94,1.06,5.54,8.59,2.5,0.35,-0.55,-0.36,0.66,367539,3967,W,,,
104,-0.3,0.1,0.41,-2.56,10.94,1.06,5.73,8.02,2.08,0.35,-0.55,-0.36,0.66,367580,4008,W,,,
105,-0.3,0.1,0.41,-2.56,10.94,1.06,5.88,8.36,1.62,0.35,-0.55,-0.36,0.66,367619,4047,W,,,
106,-0.3,0.1,0.41,-2.56,10.94,1.06,5.65,7.98,1.43,0.35,-0.55,-0.36,0.66,367656,4084,W,,,
107,-0.21,-0.1,0.2,-2.56,10.94,1.06,5.65,7.98,1.43,0.35,-0.55,-0.36,0.66,367694,4122,W,,,
108,-0.21,-0.1,0.2,-2.56,10.94,1.06,5.34,7.21,1.23,0.35,-0.55,-0.36,0.66,367734,4162,W,,,
109,0.02,-0.1,-0.04,-2.56,10.94,1.06,5.34,7.21,1.23,0.35,-0.55,-0.36,0.66,367773,4201,W,,,
110,0.02,-0.1,-0.04,-2.56,10.94,1.06,5.19,7.83,0.96,0.35,-0.55,-0.36,0.66,367811,4239,W,,,
111,0.09,-0.19,-0.21,-2.56,10.94,1.06,5.19,7.83,0.96,0.35,-0.55,-0.36,0.66,367851,4279,W,,,
112,0.09,-0.19,-0.21,-2.56,10.94,1.06,5.3,8.09,0.96,0.35,-0.55,-0.36,0.66,367892,4320,W,,,
113,0.23,-0.28,-0.37,-2.56,10.94,1.06,5.3,8.09,0.96,0.35,-0.55,-0.36,0.66,367932,4360,W,,,
114,0.23,-0.28,-0.37,-2.56,10.94,1.06,5.42,7.83,1.43,0.35,-0.55,-0.36,0.66,367972,4400,W,,,
115,0.23,-0.28,-0.37,-2.56,10.94,1.06,5.46,7.86,1.46,0.35,-0.55,-0.36,0.66,368010,4438,W,,,
116,0.29,-0.47,-0.57,-2.56,10.94,1.06,5.46,7.86,1.46,0.35,-0.55,-0.36,0.66,368050,4478,W,,,
117,0.32,-0.52,-0.66,-2.56,10.94,1.06,5.46,7.86,1.46,0.35,-0.55,-0.36,0.66,368090,4518,W,,,
118,0.32,-0.52,-0.66,-2.56,10.94,1.06,6.26,7.9,1.77,0.35,-0.55,-0.36,0.66,368130,4558,W,,,
119,0.32,-0.52,-0.66,-2.56,10.94,1.06,6.3,8.25,1.77,0.35,-0.55,-0.36,0.66,368171,4599,W,,,
120,0.32,-0.52,-0.66,-2.56,10.94,1.06,6.3,8.09,1.7,0.35,-0.55,-0.36,0.66,368208,4636,W,,,
121,0.21,-0.35,-0.5,-2.56,10.94,1.06,6.3,8.09,1.7,0.35,-0.55,-0.36,0.66,368248,4676,W,,,
122,0.13,-0.34,-0.41,-2.56,10.94,1.06,6.3,8.09,1.7,0.35,-0.55,-0.36,0.66,368288,4716,W,,,
123,0.13,-0.34,-0.41,-2.56,10.94,1.06,6.38,10.32,1.23,0.35,-0.55,-0.36,0.66,368328,4756,W,,,
124,0.13,-0.34,-0.41,-2.56,10.94,1.06,5.8,8.9,1.5,0.35,-0.55,-0.36,0.66,368369,4797,W,,,
125,0.13,-0.34,-0.41,-2.56,10.94,1.06,5.57,8.05,1.81,0.35,-0.55,-0.36,0.66,368407,4835,W,,,
126,-0.14,0.44,0.16,-2.56,10.94,1.06,5.57,8.05,1.81,0.35,-0.55,-0.36,0.66,368446,4874,W,,,
127,-0.14,0.44,0.16,-2.56,10.94,1.06,4.2,7.98,2.15,0.35,-0.55,-0.36,0.66,368486,4914,W,,,
128,-0.6,0.21,0.4,-2.56,10.94,1.06,4.2,7.98,2.15,0.35,-0.55,-0.36,0.66,368524,4952,W,,,
129,-0.6,0.21,0.4,-2.56,10.94,1.06,6.07,8.48,3.07,0.35,-0.55,-0.36,0.66,368563,4991,W,,,
130,-0.6,0.21,0.4,0.94,3.56,7.13,6.07,8.48,3.07,0.35,-0.55,-0.36,0.66,368601,5029,W,,,
131,-0.6,0.21,0.4,0.94,3.56,7.13,5.92,8.59,2.57,0.35,-0.55,-0.36,0.66,368641,5069,W,,,
132,-0.72,0.87,0.96,0.94,3.56,7.13,5.92,8.59,2.57,0.35,-0.55,-0.36,0.66,368679,5107,W,,,
133,-0.72,0.87,0.96,0.94,3.56,7.13,5.07,8.71,2.23,0.35,-0.55,-0.36,0.66,368717,5145,W,,,
134,-0.72,0.87,0.96,0.94,3.56,7.13,5.11,8.48,2.19,0.35,-0.55,-0.36,0.66,368754,5182,W,,,
135,-0.79,0.4,1.05,0.94,3.56,7.13,5.11,8.48,2.19,0.35,-0.55,-0.36,0.66,368793,5221,W,,,
136,-0.79,0.4,1.05,0.94,3.56,7.13,4.27,8.21,1.46,0.35,-0.55,-0.36,0.66,368831,5259,W,,,
137,-0.79,0.4,1.05,0.94,3.56,7.13,3.46,7.37,1.35,0.35,-0.55,-0.36,0.66,368870,5298,W,,,
138,-0.79,0.4,1.05,0.94,3.56,7.13,3.16,7.02,1.35,0.35,-0.55,-0.36,0.66,368907,5335,W,,,
139,0.04,-0.13,0.48,0.94,3.56,7.13,3.16,7.02,1.35,0.35,-0.55,-0.36,0.66,368944,5372,W,,,
140,0.04,-0.13,0.48,0.94,3.56,7.13,3.85,6.18,2.23,0.35,-0.55,-0.36,0.66,368983,5411,W,,,
141,0.04,-0.13,0.48,0.94,3.56,7.13,4.61,6.06,2.84,0.35,-0.55,-0.36,0.66,369022,5450,W,,,
142,0.04,-0.13,0.48,0.94,3.56,7.13,6.3,6.71,3.34,0.35,-0.55,-0.36,0.66,369059,5487,W,,,
143,0.69,-0.21,-0.35,0.94,3.56,7.13,6.3,6.71,3.34,0.35,-0.55,-0.36,0.66,369098,5526,W,,,
144,0.69,-0.21,-0.35,0.94,3.56,7.13,8.45,7.79,3.27,0.35,-0.55,-0.36,0.66,369137,5565,W,,,
145,0.69,-0.21,-0.35,0.94,3.56,7.13,8.18,7.41,2.61,0.35,-0.55,-0.36,0.66,369176,5604,W,,,
146,0.69,-0.21,-0.35,0.94,3.56,7.13,7.26,7.83,1.93,0.35,-0.55,-0.36,0.66,369214,5642,W,,,
147,0.69,-0.21,-0.35,0.94,3.56,7.13,6.8,7.6,1.7,0.35,-0.55,-0.36,0.66,369251,5679,W,,,
148,0.46,-0.05,-0.09,0.94,3.56,7.13,6.8,7.6,1.7,0.35,-0.55,-0.36,0.66,369291,5719,W,,,
149,0.46,-0.05,-0.09,0.94,3.56,7.13,5.99,8.36,1.35,0.35,-0.55,-0.36,0.66,369331,5759,W,,,
150,0.46,-0.05,-0.09,0.94,3.56,7.13,5.27,7.71,0.93,0.35,-0.55,-0.36,0.66,369370,5798,W,,,
151,0.46,-0.05,-0.09,0.94,3.56,7.13,5.73,7.52,1.12,0.35,-0.55,-0.36,0.66,369406,5834,W,,,
152,0.5,0.35,-0.42,0.94,3.56,7.13,5.73,7.52,1.12,0.35,-0.55,-0.36,0.66,369444,5872,W,,,
153,0.5,0.35,-0.42,0.94,3.56,7.13,6.26,6.91,1.04,0.35,-0.55,-0.36,0.66,369483,5911,W,,,
154,0.44,0.08,-0.4,0.94,3.56,7.13,6.26,6.91,1.04,0.35,-0.55,-0.36,0.66,369521,5949,W,,,
155,0.44,0.08,-0.4,0.94,3.56,7.13,7.53,6.56,1.96,0.35,-0.55,-0.36,0.66,369558,5986,W,,,
156,0.38,0.21,-0.25,0.94,3.56,7.13,7.53,6.56,1.96,0.35,-0.55,-0.36,0.66,369597,6025,W,,,
157,0.38,0.21,-0.25,0.94,3.56,7.13,6.99,6.79,1.93,0.35,-0.55,-0.36,0.66,369635,6063,W,,,
158,0.38,0.21,-0.25,0.94,3.56,7.13,6.99,6.91,2.04,0.35,-0.55,-0.36,0.66,369674,6102,W,,,
159,0.38,0.21,-0.25,0.94,3.56,7.13,6.34,7.41,2,0.35,-0.55,-0.36,0.66,369711,6139,W,,,
160,0.38,0.21,-0.25,-0.63,-6.44,14.81,6.34,7.41,2,0.35,-0.55,-0.36,0.66,369748,6176,W,,,
161,-0.18,-0.35,0.1,-0.63,-6.44,14.81,6.34,7.41,2,0.35,-0.55,-0.36,0.66,369788,6216,W,,,
162,-0.18,-0.35,0.1,-0.63,-6.44,14.81,5.65,8.29,1.89,0.35,-0.55,-0.36,0.66,369829,6257,T,,,
163,-0.18,-0.35,0.1,-0.63,-6.44,14.81,6.64,9.86,0.81,0.35,-0.55,-0.36,0.66,369870,6298,T,,,
164,-0.18,-0.35,0.1,-0.63,-6.44,14.81,7.41,9.28,1.58,0.35,-0.55,-0.36,0.66,369908,6336,T,,,
